topology,propagation_rule,decision_block_steps,evaluation_threshold,seed,success,peak_goal_activation,useful_dwell_steps,switch_count
branched_path,source_normalized,1,0.04,2091,1,0.4903269871,89,46
branched_path,source_normalized,1,0.04,2092,1,0.5083062311,92,41
branched_path,source_normalized,1,0.04,2093,1,0.6133904980,93,40
branched_path,source_normalized,1,0.04,2094,1,0.4857726934,93,40
branched_path,source_normalized,1,0.04,2095,1,0.5433499152,100,29
branched_path,source_normalized,1,0.04,2096,1,0.4477742477,87,49
branched_path,source_normalized,1,0.04,2097,1,0.5635073306,95,37
branched_path,source_normalized,1,0.04,2098,1,0.3782797057,60,55
branched_path,source_normalized,1,0.04,2099,1,0.5291109920,82,56
branched_path,source_normalized,1,0.04,2100,1,0.4476889888,78,62
branched_path,source_normalized,1,0.04,2101,1,0.6376975282,101,28
branched_path,source_normalized,1,0.04,2102,1,0.4316512682,63,52
branched_path,source_normalized,1,0.04,2103,1,0.6217698314,101,28
branched_path,source_normalized,1,0.04,2104,1,0.4253792966,44,29
branched_path,source_normalized,1,0.04,2105,1,0.5336025609,81,58
branched_path,source_normalized,1,0.04,2106,1,0.5410203555,89,46
branched_path,source_normalized,1,0.04,2107,1,0.0514408168,14,43
branched_path,source_normalized,1,0.04,2108,1,0.4981645739,65,47
branched_path,source_normalized,1,0.04,2109,1,0.6218594979,99,31
branched_path,source_normalized,1,0.04,2110,1,0.4205072265,59,41
branched_path,source_normalized,1,0.04,2111,1,0.5749233177,91,43
branched_path,source_normalized,1,0.04,2112,1,0.5758186433,93,40
branched_path,source_normalized,1,0.04,2113,1,0.4642840473,55,29
branched_path,source_normalized,1,0.04,2114,1,0.4859507968,98,32
branched_path,source_normalized,1,0.04,2115,1,0.0588722633,15,46
branched_path,source_normalized,1,0.04,2116,1,0.2702200609,31,41
branched_path,source_normalized,1,0.04,2117,1,0.1530563781,13,39
branched_path,source_normalized,1,0.04,2118,1,0.3934659073,53,37
branched_path,source_normalized,1,0.04,2119,1,0.5070638678,97,34
branched_path,source_normalized,1,0.04,2120,1,0.5358463529,89,46
branched_path,source_normalized,1,0.04,2121,1,0.4501982443,80,59
branched_path,source_normalized,1,0.04,2122,1,0.6132847697,101,28
branched_path,source_normalized,1,0.04,2123,1,0.4922243355,82,56
branched_path,source_normalized,1,0.04,2124,1,0.1547169441,11,32
branched_path,source_normalized,1,0.04,2125,1,0.5858139774,93,40
branched_path,source_normalized,1,0.04,2126,1,0.1307040992,14,41
branched_path,source_normalized,1,0.04,2127,1,0.5626605059,97,34
branched_path,source_normalized,1,0.04,2128,1,0.5851436634,99,31
branched_path,source_normalized,1,0.04,2129,1,0.4462364712,72,40
branched_path,source_normalized,1,0.04,2130,1,0.6250634918,98,32
branched_path,source_normalized,1,0.04,2131,1,0.6068706358,95,37
branched_path,source_normalized,1,0.04,2132,1,0.0677004095,11,32
branched_path,source_normalized,1,0.04,2133,1,0.5767715888,96,35
branched_path,source_normalized,1,0.04,2134,1,0.3179418330,11,34
branched_path,source_normalized,1,0.04,2135,1,0.6339630054,104,23
branched_path,source_normalized,1,0.04,2136,1,0.4337302857,81,58
branched_path,source_normalized,1,0.04,2137,1,0.6091567913,99,31
branched_path,source_normalized,1,0.04,2138,1,0.2107197050,21,26
branched_path,source_normalized,1,0.04,2139,1,0.4610553608,78,62
branched_path,source_normalized,1,0.04,2140,1,0.5772206952,98,32
branched_path,source_normalized,1,0.04,2141,1,0.5810483050,74,31
branched_path,source_normalized,1,0.04,2142,1,0.5217811163,85,52
branched_path,source_normalized,1,0.04,2143,1,0.5276865278,81,32
branched_path,source_normalized,1,0.04,2144,1,0.5182643319,89,46
branched_path,source_normalized,1,0.04,2145,1,0.3668671548,52,40
branched_path,source_normalized,1,0.04,2146,1,0.5220083307,92,41
branched_path,source_normalized,1,0.04,2147,1,0.4723632651,81,58
branched_path,source_normalized,1,0.04,2148,1,0.4961586953,77,64
branched_path,source_normalized,1,0.04,2149,1,0.5865188747,92,41
branched_path,source_normalized,2,0.04,2000,1,0.0842617957,14,21
branched_path,source_normalized,2,0.04,2001,1,0.5558269972,96,17
branched_path,source_normalized,2,0.04,2002,1,0.0829182233,16,23
branched_path,source_normalized,2,0.04,2003,1,0.1396762279,30,26
branched_path,source_normalized,2,0.04,2004,1,0.5969334390,102,13
branched_path,source_normalized,2,0.04,2005,1,0.1983939623,36,28
branched_path,source_normalized,2,0.04,2006,1,0.5799974961,100,14
branched_path,source_normalized,2,0.04,2007,1,0.5553520160,94,19
branched_path,source_normalized,2,0.04,2008,1,0.6246642382,102,13
branched_path,source_normalized,2,0.04,2009,1,0.4906555222,80,29
branched_path,source_normalized,2,0.04,2010,1,0.0652184512,14,21
branched_path,source_normalized,2,0.04,2011,1,0.5438043806,82,17
branched_path,source_normalized,2,0.04,2012,1,0.0660805995,14,22
branched_path,source_normalized,2,0.04,2013,1,0.1993895806,34,23
branched_path,source_normalized,2,0.04,2014,1,0.5795091878,96,17
branched_path,source_normalized,2,0.04,2015,1,0.4992065115,82,28
branched_path,source_normalized,2,0.04,2016,1,0.3502903396,8,13
branched_path,source_normalized,2,0.04,2017,1,0.5982732511,94,19
branched_path,source_normalized,2,0.04,2018,1,0.3958517819,64,17
branched_path,source_normalized,2,0.04,2019,1,0.2884315450,40,23
branched_path,source_normalized,2,0.04,2020,1,0.1559220158,12,13
branched_path,source_normalized,2,0.04,2021,1,0.6206647223,92,13
branched_path,source_normalized,2,0.04,2022,1,0.3277896882,18,13
branched_path,source_normalized,2,0.04,2023,1,0.6029619899,98,16
branched_path,source_normalized,2,0.04,2024,1,0.5688493304,100,14
branched_path,source_normalized,2,0.04,2025,1,0.5972591294,88,13
branched_path,source_normalized,2,0.04,2026,1,0.5364598268,78,14
branched_path,source_normalized,2,0.04,2027,1,0.5389293748,86,25
branched_path,source_normalized,2,0.04,2028,1,0.0534225008,24,36
branched_path,source_normalized,2,0.04,2029,1,0.1361563834,14,21
branched_path,source_normalized,2,0.04,2030,1,0.0765534671,12,19
branched_path,source_normalized,2,0.04,2031,1,0.5416755708,96,17
branched_path,source_normalized,2,0.04,2032,1,0.5572265417,98,16
branched_path,source_normalized,2,0.04,2033,1,0.4620607589,76,32
branched_path,source_normalized,2,0.04,2034,1,0.5824108104,98,16
branched_path,source_normalized,2,0.04,2035,1,0.6616350187,98,16
branched_path,source_normalized,2,0.04,2036,1,0.1497662762,28,19
branched_path,source_normalized,2,0.04,2037,1,0.0468346715,16,25
branched_path,source_normalized,2,0.04,2038,1,0.4791116980,78,31
branched_path,source_normalized,2,0.04,2039,1,0.4756149370,70,16
branched_path,source_normalized,2,0.04,2040,1,0.6076433665,102,13
branched_path,source_normalized,2,0.04,2041,1,0.5711222497,100,14
branched_path,source_normalized,2,0.04,2042,1,0.0537723411,20,30
branched_path,source_normalized,2,0.04,2043,1,0.1718504882,12,19
branched_path,source_normalized,2,0.04,2044,1,0.5797323768,98,16
branched_path,source_normalized,2,0.04,2045,1,0.0581448562,18,27
branched_path,source_normalized,2,0.04,2046,1,0.6114961900,90,16
branched_path,source_normalized,2,0.04,2047,1,0.6280528639,100,14
branched_path,source_normalized,2,0.04,2048,1,0.5526618137,96,17
branched_path,source_normalized,2,0.04,2049,1,0.4205457189,76,32
branched_path,source_normalized,2,0.04,2050,1,0.6138568901,96,17
branched_path,source_normalized,2,0.04,2051,1,0.4523469506,80,29
branched_path,source_normalized,2,0.04,2052,1,0.5142282937,98,16
branched_path,source_normalized,2,0.04,2053,1,0.0481316254,20,30
branched_path,source_normalized,2,0.04,2054,1,0.0993562882,24,22
branched_path,source_normalized,2,0.04,2055,1,0.4546320565,74,34
branched_path,source_normalized,2,0.04,2056,1,0.0590500356,16,25
branched_path,source_normalized,2,0.04,2057,1,0.5486269443,88,16
branched_path,source_normalized,2,0.04,2058,1,0.6657127852,96,17
branched_path,source_normalized,2,0.04,2059,1,0.5883365833,100,14
branched_path,source_normalized,2,0.04,2060,1,0.5742784783,86,19
branched_path,source_normalized,2,0.04,2061,1,0.0863842229,12,17
branched_path,source_normalized,2,0.04,2062,1,0.6090145535,96,17
branched_path,source_normalized,2,0.04,2063,1,0.0790255876,12,16
branched_path,source_normalized,2,0.04,2064,1,0.0852952498,28,32
branched_path,source_normalized,2,0.04,2065,1,0.5644231376,92,20
branched_path,source_normalized,2,0.04,2066,1,0.0635431345,18,28
branched_path,source_normalized,2,0.04,2067,1,0.5474211374,92,20
branched_path,source_normalized,2,0.04,2068,1,0.5252512081,82,28
branched_path,source_normalized,2,0.04,2069,1,0.2310338025,12,17
branched_path,source_normalized,2,0.04,2070,1,0.0775876089,16,24
branched_path,source_normalized,2,0.04,2071,1,0.5626251107,90,22
branched_path,source_normalized,2,0.04,2072,1,0.5935910909,88,23
branched_path,source_normalized,2,0.04,2073,1,0.6299341970,100,14
branched_path,source_normalized,2,0.04,2074,1,0.1423700435,12,18
branched_path,source_normalized,2,0.04,2075,1,0.5578516977,88,17
branched_path,source_normalized,2,0.04,2076,1,0.0547035583,18,27
branched_path,source_normalized,2,0.04,2077,1,0.5989161890,92,20
branched_path,source_normalized,2,0.04,2078,1,0.4798073565,86,25
branched_path,source_normalized,2,0.04,2079,1,0.5674560969,86,14
branched_path,source_normalized,2,0.04,2080,1,0.5146700767,82,28
branched_path,source_normalized,2,0.04,2081,1,0.6071013745,78,14
branched_path,source_normalized,2,0.04,2082,1,0.3437311902,64,29
branched_path,source_normalized,2,0.04,2083,1,0.6546774154,102,13
branched_path,source_normalized,2,0.04,2084,1,0.6247352912,94,19
branched_path,source_normalized,2,0.04,2085,1,0.6458727446,102,13
branched_path,source_normalized,2,0.04,2086,1,0.5367723624,82,28
branched_path,source_normalized,2,0.04,2087,1,0.5686656325,94,19
branched_path,source_normalized,2,0.04,2088,1,0.5954305512,100,14
branched_path,source_normalized,2,0.04,2089,1,0.1803542400,8,13
branched_path,source_normalized,2,0.04,2090,1,0.5739934527,84,26
branched_path,source_normalized,2,0.04,2091,1,0.4922530258,90,22
branched_path,source_normalized,2,0.04,2092,1,0.5097562287,92,20
branched_path,source_normalized,2,0.04,2093,1,0.6168105240,94,19
branched_path,source_normalized,2,0.04,2094,1,0.4883683249,94,19
branched_path,source_normalized,2,0.04,2095,1,0.5434752882,100,14
branched_path,source_normalized,2,0.04,2096,1,0.4437867293,86,25
branched_path,source_normalized,2,0.04,2097,1,0.5606654305,94,19
branched_path,source_normalized,2,0.04,2098,1,0.0486800084,22,32
branched_path,source_normalized,2,0.04,2099,1,0.5397296031,84,26
branched_path,source_normalized,2,0.04,2100,1,0.4606546760,80,29
branched_path,source_normalized,2,0.04,2101,1,0.0633168068,16,23
branched_path,source_normalized,2,0.04,2102,1,0.4754092150,72,25
branched_path,source_normalized,2,0.04,2103,1,0.4942176512,64,16
branched_path,source_normalized,2,0.04,2104,1,0.4937688295,94,14
branched_path,source_normalized,2,0.04,2105,1,0.5397773171,82,28
branched_path,source_normalized,2,0.04,2106,1,0.5433935452,90,22
branched_path,source_normalized,2,0.04,2107,1,0.0555419811,14,21
branched_path,source_normalized,2,0.04,2108,1,0.4946253130,64,23
branched_path,source_normalized,2,0.04,2109,1,0.6204679521,98,16
branched_path,source_normalized,2,0.04,2110,1,0.4316648926,60,20
branched_path,source_normalized,2,0.04,2111,1,0.5712889329,90,22
branched_path,source_normalized,2,0.04,2112,1,0.5801663206,94,19
branched_path,source_normalized,2,0.04,2113,1,0.5276867063,88,14
branched_path,source_normalized,2,0.04,2114,1,0.4820967630,96,17
branched_path,source_normalized,2,0.04,2115,1,0.0539863738,16,25
branched_path,source_normalized,2,0.04,2116,1,0.5538217827,92,20
branched_path,source_normalized,2,0.04,2117,1,0.1633694177,14,21
branched_path,source_normalized,2,0.04,2118,1,0.3860318552,52,19
branched_path,source_normalized,2,0.04,2119,1,0.5089330501,98,16
branched_path,source_normalized,2,0.04,2120,1,0.5402617168,90,22
branched_path,source_normalized,2,0.04,2121,1,0.4521571563,80,29
branched_path,source_normalized,2,0.04,2122,1,0.6142488276,102,13
branched_path,source_normalized,2,0.04,2123,1,0.5045641475,84,26
branched_path,source_normalized,2,0.04,2124,1,0.5848104615,90,16
branched_path,source_normalized,2,0.04,2125,1,0.5878941989,94,19
branched_path,source_normalized,2,0.04,2126,1,0.1570360671,16,23
branched_path,source_normalized,2,0.04,2127,1,0.5653739923,98,16
branched_path,source_normalized,2,0.04,2128,1,0.5816305187,98,16
branched_path,source_normalized,2,0.04,2129,1,0.4184145159,66,22
branched_path,source_normalized,2,0.04,2130,1,0.6271639170,100,14
branched_path,source_normalized,2,0.04,2131,1,0.6043742082,94,19
branched_path,source_normalized,2,0.04,2132,1,0.0857050798,12,17
branched_path,source_normalized,2,0.04,2133,1,0.5769889243,96,17
branched_path,source_normalized,2,0.04,2134,1,0.2794151878,10,16
branched_path,source_normalized,2,0.04,2135,1,0.6351811336,104,11
branched_path,source_normalized,2,0.04,2136,1,0.4381710615,82,28
branched_path,source_normalized,2,0.04,2137,1,0.6075442866,98,16
branched_path,source_normalized,2,0.04,2138,1,0.1797092093,12,14
branched_path,source_normalized,2,0.04,2139,1,0.4743799490,80,29
branched_path,source_normalized,2,0.04,2140,1,0.5722830680,96,17
branched_path,source_normalized,2,0.04,2141,1,0.5733336000,74,16
branched_path,source_normalized,2,0.04,2142,1,0.5270665978,86,25
branched_path,source_normalized,2,0.04,2143,1,0.4947321471,72,17
branched_path,source_normalized,2,0.04,2144,1,0.5206306512,90,22
branched_path,source_normalized,2,0.04,2145,1,0.5021404874,84,19
branched_path,source_normalized,2,0.04,2146,1,0.5222399952,92,20
branched_path,source_normalized,2,0.04,2147,1,0.4778097501,82,28
branched_path,source_normalized,2,0.04,2148,1,0.5033092383,78,31
branched_path,source_normalized,2,0.04,2149,1,0.5869201495,92,20
branched_path,source_normalized,3,0.04,2000,1,0.6418388835,96,11
branched_path,source_normalized,3,0.04,2001,1,0.5567449970,96,11
branched_path,source_normalized,3,0.04,2002,1,0.0772140118,18,16
branched_path,source_normalized,3,0.04,2003,1,0.0736524729,18,18
branched_path,source_normalized,3,0.04,2004,1,0.1179516601,12,12
branched_path,source_normalized,3,0.04,2005,1,0.5211169955,93,13
branched_path,source_normalized,3,0.04,2006,1,0.5812163417,102,8
branched_path,source_normalized,3,0.04,2007,1,0.5538966264,93,13
branched_path,source_normalized,3,0.04,2008,1,0.6212124359,99,10
branched_path,source_normalized,3,0.04,2009,1,0.4807043501,78,20
branched_path,source_normalized,3,0.04,2010,1,0.4638825773,75,10
branched_path,source_normalized,3,0.04,2011,1,0.5553690931,84,11
branched_path,source_normalized,3,0.04,2012,1,0.0751076535,15,16
branched_path,source_normalized,3,0.04,2013,1,0.2666457124,42,14
branched_path,source_normalized,3,0.04,2014,1,0.5803366703,96,11
branched_path,source_normalized,3,0.04,2015,1,0.4937031990,81,19
branched_path,source_normalized,3,0.04,2016,1,0.2069737420,9,10
branched_path,source_normalized,3,0.04,2017,1,0.6112394089,99,10
branched_path,source_normalized,3,0.04,2018,1,0.4110940190,66,11
branched_path,source_normalized,3,0.04,2019,1,0.4768193762,63,14
branched_path,source_normalized,3,0.04,2020,1,0.5157339129,105,7
branched_path,source_normalized,3,0.04,2021,1,0.2033186682,27,10
branched_path,source_normalized,3,0.04,2022,1,0.6518678357,105,7
branched_path,source_normalized,3,0.04,2023,1,0.6057192053,99,10
branched_path,source_normalized,3,0.04,2024,1,0.1034982153,21,14
branched_path,source_normalized,3,0.04,2025,1,0.6158034143,105,7
branched_path,source_normalized,3,0.04,2026,1,0.1661953649,18,11
branched_path,source_normalized,3,0.04,2027,1,0.5441808164,87,16
branched_path,source_normalized,3,0.04,2028,1,0.0594800878,24,23
branched_path,source_normalized,3,0.04,2029,1,0.5062755261,69,13
branched_path,source_normalized,3,0.04,2030,1,0.5690812681,102,8
branched_path,source_normalized,3,0.04,2031,1,0.5428920546,96,11
branched_path,source_normalized,3,0.04,2032,1,0.5583778101,99,10
branched_path,source_normalized,3,0.04,2033,1,0.4768226479,78,20
branched_path,source_normalized,3,0.04,2034,1,0.5852856862,99,10
branched_path,source_normalized,3,0.04,2035,1,0.6644490743,99,10
branched_path,source_normalized,3,0.04,2036,1,0.3696611549,60,13
branched_path,source_normalized,3,0.04,2037,1,0.5599033214,96,11
branched_path,source_normalized,3,0.04,2038,1,0.4952127602,81,19
branched_path,source_normalized,3,0.04,2039,1,0.5770637873,99,10
branched_path,source_normalized,3,0.04,2040,1,0.5927536023,90,10
branched_path,source_normalized,3,0.04,2041,1,0.5672336372,96,11
branched_path,source_normalized,3,0.04,2042,1,0.5380897662,93,13
branched_path,source_normalized,3,0.04,2043,1,0.5721529407,84,11
branched_path,source_normalized,3,0.04,2044,1,0.5812066843,99,10
branched_path,source_normalized,3,0.04,2045,1,0.5050345947,93,13
branched_path,source_normalized,3,0.04,2046,1,0.6247635778,99,10
branched_path,source_normalized,3,0.04,2047,1,0.6297441791,102,8
branched_path,source_normalized,3,0.04,2048,1,0.5541625335,96,11
branched_path,source_normalized,3,0.04,2049,1,0.4351940705,78,20
branched_path,source_normalized,3,0.04,2050,1,0.6145428155,96,11
branched_path,source_normalized,3,0.04,2051,1,0.4748285245,84,17
branched_path,source_normalized,3,0.04,2052,1,0.5170480626,99,10
branched_path,source_normalized,3,0.04,2053,1,0.5076172895,90,14
branched_path,source_normalized,3,0.04,2054,1,0.4242143502,78,10
branched_path,source_normalized,3,0.04,2055,1,0.4626278422,75,22
branched_path,source_normalized,3,0.04,2056,1,0.5428902157,96,11
branched_path,source_normalized,3,0.04,2057,1,0.5691119522,99,10
branched_path,source_normalized,3,0.04,2058,1,0.6661527931,96,11
branched_path,source_normalized,3,0.04,2059,1,0.5849409867,96,11
branched_path,source_normalized,3,0.04,2060,1,0.5720650820,87,13
branched_path,source_normalized,3,0.04,2061,1,0.4711384781,63,10
branched_path,source_normalized,3,0.04,2062,1,0.6092677490,96,11
branched_path,source_normalized,3,0.04,2063,1,0.3135327124,12,11
branched_path,source_normalized,3,0.04,2064,1,0.0513391438,21,21
branched_path,source_normalized,3,0.04,2065,1,0.3912929230,54,17
branched_path,source_normalized,3,0.04,2066,1,0.0667031562,18,19
branched_path,source_normalized,3,0.04,2067,1,0.5427901786,90,14
branched_path,source_normalized,3,0.04,2068,1,0.5197544755,81,19
branched_path,source_normalized,3,0.04,2069,1,0.1478488998,12,11
branched_path,source_normalized,3,0.04,2070,1,0.5897040541,93,13
branched_path,source_normalized,3,0.04,2071,1,0.4736745550,72,16
branched_path,source_normalized,3,0.04,2072,1,0.5733617948,84,17
branched_path,source_normalized,3,0.04,2073,1,0.6314510292,102,8
branched_path,source_normalized,3,0.04,2074,1,0.2746506657,12,12
branched_path,source_normalized,3,0.04,2075,1,0.5654167392,96,11
branched_path,source_normalized,3,0.04,2076,1,0.5026308631,93,13
branched_path,source_normalized,3,0.04,2077,1,0.6071092822,96,11
branched_path,source_normalized,3,0.04,2078,1,0.4834067892,87,16
branched_path,source_normalized,3,0.04,2079,1,0.6028487507,102,8
branched_path,source_normalized,3,0.04,2080,1,0.5102373677,81,19
branched_path,source_normalized,3,0.04,2081,1,0.6178536476,102,8
branched_path,source_normalized,3,0.04,2082,1,0.4445815073,84,17
branched_path,source_normalized,3,0.04,2083,1,0.6555561386,105,7
branched_path,source_normalized,3,0.04,2084,1,0.6389422902,99,10
branched_path,source_normalized,3,0.04,2085,1,0.6421162990,99,10
branched_path,source_normalized,3,0.04,2086,1,0.5649521361,87,16
branched_path,source_normalized,3,0.04,2087,1,0.5086629294,78,13
branched_path,source_normalized,3,0.04,2088,1,0.6001006507,102,8
branched_path,source_normalized,3,0.04,2089,1,0.3063838051,9,10
branched_path,source_normalized,3,0.04,2090,1,0.5769957018,84,17
branched_path,source_normalized,3,0.04,2091,1,0.4994111106,93,13
branched_path,source_normalized,3,0.04,2092,1,0.2814949559,48,17
branched_path,source_normalized,3,0.04,2093,1,0.6289711849,99,10
branched_path,source_normalized,3,0.04,2094,1,0.1869416038,15,15
branched_path,source_normalized,3,0.04,2095,1,0.1903046744,12,13
branched_path,source_normalized,3,0.04,2096,1,0.4484061530,87,16
branched_path,source_normalized,3,0.04,2097,1,0.5732089849,99,10
branched_path,source_normalized,3,0.04,2098,1,0.2904611177,48,19
branched_path,source_normalized,3,0.04,2099,1,0.5411845466,84,17
branched_path,source_normalized,3,0.04,2100,1,0.4513536904,78,20
branched_path,source_normalized,3,0.04,2101,1,0.0752960596,15,14
branched_path,source_normalized,3,0.04,2102,1,0.3417642729,51,19
branched_path,source_normalized,3,0.04,2103,1,0.6159319116,99,10
branched_path,source_normalized,3,0.04,2104,1,0.4974990974,102,8
branched_path,source_normalized,3,0.04,2105,1,0.5669134103,87,16
branched_path,source_normalized,3,0.04,2106,1,0.5504429018,93,13
branched_path,source_normalized,3,0.04,2107,1,0.0565860698,15,16
branched_path,source_normalized,3,0.04,2108,1,0.3968436356,51,17
branched_path,source_normalized,3,0.04,2109,1,0.6217229708,99,10
branched_path,source_normalized,3,0.04,2110,1,0.4143891968,57,14
branched_path,source_normalized,3,0.04,2111,1,0.5830521496,93,13
branched_path,source_normalized,3,0.04,2112,1,0.1520457142,15,15
branched_path,source_normalized,3,0.04,2113,1,0.5436193664,102,8
branched_path,source_normalized,3,0.04,2114,1,0.4827154352,96,11
branched_path,source_normalized,3,0.04,2115,1,0.0577867259,15,15
branched_path,source_normalized,3,0.04,2116,1,0.3266820393,36,14
branched_path,source_normalized,3,0.04,2117,1,0.1731446814,15,15
branched_path,source_normalized,3,0.04,2118,1,0.3982120012,54,13
branched_path,source_normalized,3,0.04,2119,1,0.5107722924,99,10
branched_path,source_normalized,3,0.04,2120,1,0.5271019986,87,16
branched_path,source_normalized,3,0.04,2121,1,0.4721186984,84,17
branched_path,source_normalized,3,0.04,2122,1,0.6168122380,105,7
branched_path,source_normalized,3,0.04,2123,1,0.5070131937,84,17
branched_path,source_normalized,3,0.04,2124,1,0.6079002886,99,10
branched_path,source_normalized,3,0.04,2125,1,0.5854687455,93,13
branched_path,source_normalized,3,0.04,2126,1,0.5883714002,93,13
branched_path,source_normalized,3,0.04,2127,1,0.5680116853,99,10
branched_path,source_normalized,3,0.04,2128,1,0.0682409136,18,17
branched_path,source_normalized,3,0.04,2129,1,0.3860415001,60,16
branched_path,source_normalized,3,0.04,2130,1,0.6289170628,102,8
branched_path,source_normalized,3,0.04,2131,1,0.6205221076,99,10
branched_path,source_normalized,3,0.04,2132,1,0.4388013926,60,10
branched_path,source_normalized,3,0.04,2133,1,0.5772585123,96,11
branched_path,source_normalized,3,0.04,2134,1,0.1753486850,12,11
branched_path,source_normalized,3,0.04,2135,1,0.6332927695,102,8
branched_path,source_normalized,3,0.04,2136,1,0.4342871106,81,19
branched_path,source_normalized,3,0.04,2137,1,0.6090419881,99,10
branched_path,source_normalized,3,0.04,2138,1,0.5737350071,84,8
branched_path,source_normalized,3,0.04,2139,1,0.4653884195,78,20
branched_path,source_normalized,3,0.04,2140,1,0.5727462629,96,11
branched_path,source_normalized,3,0.04,2141,1,0.6089036396,99,10
branched_path,source_normalized,3,0.04,2142,1,0.5323202151,87,16
branched_path,source_normalized,3,0.04,2143,1,0.5467295901,84,11
branched_path,source_normalized,3,0.04,2144,1,0.5273942023,93,13
branched_path,source_normalized,3,0.04,2145,1,0.5019494891,81,13
branched_path,source_normalized,3,0.04,2146,1,0.5167576690,90,14
branched_path,source_normalized,3,0.04,2147,1,0.4740675488,81,19
branched_path,source_normalized,3,0.04,2148,1,0.5232076659,81,19
branched_path,source_normalized,3,0.04,2149,1,0.5800674122,90,14
branched_path,source_normalized,4,0.04,2000,1,0.6431706187,96,8
branched_path,source_normalized,4,0.04,2001,1,0.5577020456,96,8
branched_path,source_normalized,4,0.04,2002,1,0.0752711792,16,12
branched_path,source_normalized,4,0.04,2003,1,0.4790595187,80,11
branched_path,source_normalized,4,0.04,2004,1,0.5925415941,100,7
branched_path,source_normalized,4,0.04,2005,1,0.5171981981,92,10
branched_path,source_normalized,4,0.04,2006,1,0.5786360860,96,8
branched_path,source_normalized,4,0.04,2007,1,0.5703711398,100,7
branched_path,source_normalized,4,0.04,2008,1,0.6229660312,100,7
branched_path,source_normalized,4,0.04,2009,1,0.4956028106,80,14
branched_path,source_normalized,4,0.04,2010,1,0.5407146249,100,7
branched_path,source_normalized,4,0.04,2011,1,0.5963916452,96,8
branched_path,source_normalized,4,0.04,2012,1,0.0816198807,16,13
branched_path,source_normalized,4,0.04,2013,1,0.2280158426,36,11
branched_path,source_normalized,4,0.04,2014,1,0.5812570708,96,8
branched_path,source_normalized,4,0.04,2015,1,0.5101592005,84,13
branched_path,source_normalized,4,0.04,2016,1,0.5975415767,104,5
branched_path,source_normalized,4,0.04,2017,1,0.6142633823,100,7
branched_path,source_normalized,4,0.04,2018,1,0.4431543644,72,8
branched_path,source_normalized,4,0.04,2019,1,0.4629425399,60,11
branched_path,source_normalized,4,0.04,2020,1,0.1553219714,8,6
branched_path,source_normalized,4,0.04,2021,1,0.5893296756,84,7
branched_path,source_normalized,4,0.04,2022,1,0.3578266274,20,7
branched_path,source_normalized,4,0.04,2023,1,0.6083658227,100,7
branched_path,source_normalized,4,0.04,2024,1,0.5173493867,84,8
branched_path,source_normalized,4,0.04,2025,1,0.5913957893,84,7
branched_path,source_normalized,4,0.04,2026,1,0.4792518551,64,8
branched_path,source_normalized,4,0.04,2027,1,0.5312738210,84,13
branched_path,source_normalized,4,0.04,2028,1,0.0496715170,20,15
branched_path,source_normalized,4,0.04,2029,1,0.5020930896,68,10
branched_path,source_normalized,4,0.04,2030,1,0.1132128989,12,10
branched_path,source_normalized,4,0.04,2031,1,0.4296168334,68,11
branched_path,source_normalized,4,0.04,2032,1,0.5595858833,100,7
branched_path,source_normalized,4,0.04,2033,1,0.4908359042,80,14
branched_path,source_normalized,4,0.04,2034,1,0.5880962120,100,7
branched_path,source_normalized,4,0.04,2035,1,0.6673309942,100,7
branched_path,source_normalized,4,0.04,2036,1,0.3477102474,56,10
branched_path,source_normalized,4,0.04,2037,1,0.5610129889,96,8
branched_path,source_normalized,4,0.04,2038,1,0.5099145761,84,13
branched_path,source_normalized,4,0.04,2039,1,0.3771499034,52,10
branched_path,source_normalized,4,0.04,2040,1,0.6050433349,100,7
branched_path,source_normalized,4,0.04,2041,1,0.5678112891,96,8
branched_path,source_normalized,4,0.04,2042,1,0.5348571646,92,10
branched_path,source_normalized,4,0.04,2043,1,0.6010242981,96,8
branched_path,source_normalized,4,0.04,2044,1,0.5826624837,100,7
branched_path,source_normalized,4,0.04,2045,1,0.5011970865,92,10
branched_path,source_normalized,4,0.04,2046,1,0.6265404868,100,7
branched_path,source_normalized,4,0.04,2047,1,0.6311241096,104,5
branched_path,source_normalized,4,0.04,2048,1,0.5557005834,96,8
branched_path,source_normalized,4,0.04,2049,1,0.4493081525,80,14
branched_path,source_normalized,4,0.04,2050,1,0.6152840900,96,8
branched_path,source_normalized,4,0.04,2051,1,0.4566696799,80,14
branched_path,source_normalized,4,0.04,2052,1,0.5197612750,100,7
branched_path,source_normalized,4,0.04,2053,1,0.5018445087,88,11
branched_path,source_normalized,4,0.04,2054,1,0.4874641211,100,7
branched_path,source_normalized,4,0.04,2055,1,0.4706317104,76,16
branched_path,source_normalized,4,0.04,2056,1,0.5435845457,96,8
branched_path,source_normalized,4,0.04,2057,1,0.4534384902,68,10
branched_path,source_normalized,4,0.04,2058,1,0.6667224152,96,8
branched_path,source_normalized,4,0.04,2059,1,0.5858701262,96,8
branched_path,source_normalized,4,0.04,2060,1,0.5765399625,92,10
branched_path,source_normalized,4,0.04,2061,1,0.4968286886,68,7
branched_path,source_normalized,4,0.04,2062,1,0.6096423044,96,8
